REG_CODE,REGION,DIS_CODE,DISTRICT,COM_CODE,COMMUNE,MDG_FKT_CODE,FOKONTANY
MDG52,Androy,MDG52514,Tsihombe,MDG52514031,Betanty (Faux Cap),MDG52514031014,Ankilimivory
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032001,Anjampaly Centre
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032002,Andavakio
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032003,Anteny Ouest
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032004,Ankara
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032005,Ampengoky
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032006,Ambarobe
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032007,Ankatamboalavo
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032008,Marosarana
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032009,Ampary
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032010,Anday
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032011,Ambavatany
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032012,Andaza
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032013,Tsitindroka
MDG52,Androy,MDG52514,Tsihombe,MDG52514032,Anjampaly,MDG52514032014,Antanamanjary
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050001,Marovato
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050002,Tsinava
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050003,Ambaro
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050004,Ambanikily Volaki*
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050005,Marolava
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050006,Ambanikily Ambani*
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050007,Betsingivy
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050008,Soramena
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050009,Belitsaky
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050010,Amboandelaka
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050011,Antseta
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050012,Ambazoa
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050013,Mantara
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050014,Mionjona
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050015,Vohimena
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050016,Betaimboraka
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050017,Befeha
MDG52,Androy,MDG52514,Tsihombe,MDG52514050,Marovato,MDG52514050018,Bevala
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071001,Antaritarika Centrale
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071002,Antsakoamanga
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071003,Tsianoha Ihodo
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071004,Ankilimikaiky
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071005,Ambavatany
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071006,Anjira
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071007,Androvamare
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071008,Anakania
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071009,Bemozotsy
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071010,Andraketalahy
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071011,Anakanimo
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071012,Fanarano
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071013,Mokabe
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071014,Ambaromanoy
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071015,Antaritarika II
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071016,Antaritarika Maromainty
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071017,Afotsifaly Ouest
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071018,Afotsifaly Est
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071019,Ambonaivo
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071020,Andranopoly
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071021,Maroafo
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071022,Betsiporitse Bas
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071023,Ambohitse
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071024,Talaky Haut
MDG52,Androy,MDG52514,Tsihombe,MDG52514071,Antaritarika,MDG52514071025,Talaky Bas
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072001,Imongy Central
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072002,Ankilibe Nord
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072003,Tomily
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072004,Ambonaivo Nord
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072005,Antsakoamanga Bas
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072006,Marobe
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072007,Fekony
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072008,Andramirava Tsianoha
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072009,Andramirava Centre
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072010,Andramirava II
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072011,Imongy I
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072012,Ambatovato Centre
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072013,Ambatovato Makifaha
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072014,Ankilimalangy
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072015,Antsakoamanga Centre
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072016,Andamoty
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072017,Andratino
MDG52,Androy,MDG52514,Tsihombe,MDG52514072,Imongy,MDG52514072018,Ambaromanintsy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011001,Anjatoka
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011002,Andaboly
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011003,Ambaro
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011004,Avaradrova
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011005,Beabo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011006,Esingo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011007,Antanambao IIi
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011008,Antanambao I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011009,Berary
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011010,Mitsangana II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011011,Mitsangana I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011012,Mahavelo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011013,Amboasary II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011014,Ambolomariagne
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011015,Ambazoamirafy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011016,Esanta Fototra
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011017,Ambaniavoha
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011018,Ebana
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011019,Ankilimafaitse Bas
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011020,Beanike I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011021,Amborobe
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011022,Beanike II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011023,Beroroha
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011024,Antetebey
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011025,Tsirangoty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011026,Tsingivilahy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011027,Esanta Maromainty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011028,Ambanefengoke
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011029,Bekokako
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011030,Sarihangy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011031,Behabobo II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011032,Ankilifaly
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011033,Milahane Fenoarivo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011034,Andamilamy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011035,Sarisanga
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011036,Varesoa
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011037,Marofanogne
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011038,Ankilivinonjy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011039,Antsatrahamasy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011040,Esalo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011041,Anafondrakady
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011042,Maromalay
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011043,Esanta IIi
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011044,Esanta Marofoty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011045,Antseky Nord
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011046,Antseky Sud
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011047,Tsianoriha
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011048,Behabobo I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011049,Ankaka
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011050,Ankaramena
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011051,Ambolobe
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011052,Ankilimafaitse Haut
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011053,Lavandrandra
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011054,Sevohipoty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011055,Tsialihe
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011056,Bevato
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011057,Tranobe Maromainty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011058,Ekonka
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011059,Talaky Centrale
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011060,Talaky Marofoty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011061,Marolava
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516011,Ambovombe,MDG52516011062,Botreoke
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516012,Tsimananada,MDG52516012001,Tsimananada
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516012,Tsimananada,MDG52516012002,Tsimihevo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516012,Tsimananada,MDG52516012003,Marohafotsy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516012,Tsimananada,MDG52516012004,Mokofo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516012,Tsimananada,MDG52516012005,Ankilirandro Nord
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013001,Erada II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013002,Habohabo Sud
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013003,Habohabo Nord
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013004,Mitreaky
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013005,Ankaragnabo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013006,Nisorona
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013007,Belaza
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013008,Vohibaoe I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013009,Ambory I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013010,Ambory II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013011,Anketa
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013012,Ankazomagnitsy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013013,Belitsaky
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013014,Erada I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013015,Erada IIi
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013016,Ambanikily Sud
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516013,Erada,MDG52516013017,Ambanikily Nord
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014001,Beanatara I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014002,Ambatomainty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014003,Tobodriha
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014004,Ankilivalo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014005,Anjeky Ankilivalo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014006,Amboroky I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014007,Amboroke II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014008,Ambaliandro Marobey I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014009,Marovaho
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014010,Marolava I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014011,Anjeky Erada
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014012,Antanimiary
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014013,Erada Popiner
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014014,Analavelo Bearivo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014015,Beanantara II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014016,Beanatara Sud
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014017,Anjeky Enikonty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014018,Ankilikira I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014019,Ankilikira Sud
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014020,Ankilikira II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014021,Anjeky Behevotse
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014022,Enjoty Behabobo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014023,Marofoty Avaradrova
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014024,Anjeky Maroho
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014025,Analavelo Ambaro
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516014,Anjeky Ankilikira,MDG52516014026,Marolava II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031001,Ambanisarika
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031002,Retoka
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031003,Ankilemara
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031004,Ankako
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031005,Androhondroho
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031006,Sifiry Antanantsoa
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031007,Antsakoamamy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031008,Marofoty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031009,Ambolimoka
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031010,Androvasoa Mitreaky
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031011,Etsoha Marofoty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031012,Mahaloto
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516031,Ambanisarika,MDG52516031013,Miarintsoa
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032001,Ankazomagnitse
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032002,Analasoa
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032003,Andoharano
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032004,Homelatse
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032005,Ankilimalangy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032006,Magnindra
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032007,Ankilimivory
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032008,Analamary
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032009,Antanandava
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032010,Marolava
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032011,Anjamalinike
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032012,Ankilitelo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032013,Afondrakady
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032014,Anafondravoay
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032015,Ankileroa Marolava
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032016,Ankilisana
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516032,Analamary,MDG52516032017,Mahatomotse
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516033,Ambohimalaza,MDG52516033001,Bevoalavo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516033,Ambohimalaza,MDG52516033002,Taty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516033,Ambohimalaza,MDG52516033003,Ampanolora
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516033,Ambohimalaza,MDG52516033004,Betioky
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516033,Ambohimalaza,MDG52516033005,Ankaramena
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516033,Ambohimalaza,MDG52516033006,Ankatrafae Mazava
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516033,Ambohimalaza,MDG52516033011,Taviramongy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516033,Ambohimalaza,MDG52516033012,Sakavey
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516033,Ambohimalaza,MDG52516033014,Kobaimirafy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516033,Ambohimalaza,MDG52516033015,Androvasoa
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050001,Nagnalo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050002,Beratro I
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050003,Beratro II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050004,Ankazoabo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050005,Ankarandoha
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050006,Ambokoka
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050007,Belaletsy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050008,Marofohy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050009,Analavao
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050010,Marolava
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050011,Bealoka
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050012,Nandrosoa
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050013,Sihanamaie
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050014,Maromainty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516050,Ambonaivo,MDG52516050015,Marofoty
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071001,Erakoka Atsinanana
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071002,Ambonaivo Ampihamibe
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071003,Zanavo Nord
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071004,Erakoka Atsimo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071005,Ambolovohitse Erako
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071006,Ankilitsimagnarito
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071007,Maroho
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071008,Ianakafy Marosola
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071009,Antsomontsoy
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071010,Analamitsetake
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071011,Ankilimanintsy II
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071012,Betsimeda
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071013,Ankilihogo
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071014,Ankilimiare
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071015,Zanavo Sud
MDG52,Androy,MDG52516,Ambovombe Androy,MDG52516071,Maroalomainty,MDG52516071016,Ankilimaroaloka
